Id,Label,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality
1526,Institute of Electronics CAS,0.00550422645960291,0.4824544764795144,2.9083204980455583e-06,0.0009942713456445218
1527,National Resource Center for Chinese Materia Medica CACMS,0.000982897582071948,0.4272635645892827,1.104317265403009e-08,9.296466064701953e-05
1528,Universidad de Especialidades Espiritu Santo,0.004324749361116572,0.4362030526496313,8.199275032280407e-06,0.0003324969530871357
1529,Indiana University-Purdue University Indianapolis,0.13406723019461372,0.5359249894648125,0.00020291140766194083,0.03895298652393386
1530,Indiana University System,0.15392176135246707,0.5416888510275796,0.0006327293681852369,0.03961714303768115
1531,Vilnius University,0.0041281698447021824,0.42565475692410676,6.062110554678655e-06,0.00033597527727595694
1532,Istanbul Gelisim University,0.001572636131315117,0.4166257166257166,3.37894865148318e-07,0.00016744675801715902
1533,Bharath Institute of Higher Education & Research,0.0011794770984863377,0.40875853756528724,9.292837837989709e-08,4.8443498506872355e-05
1534,Wuchang University of Technology,0.004324749361116572,0.46507588224538304,1.6715396240873034e-05,0.0004962005262601371
1535,San Francisco State University,0.003735010811873403,0.4744008206658584,4.57128631430191e-06,0.0005036612250176603
1536,Ball State University,0.0013760566149007274,0.43044508377051954,3.549232618623523e-07,0.00012750451511860954
1537,BYD,0.003145272262630234,0.4788215361445783,1.2910725077266e-05,0.000515576969580848
1538,Kingfa Sci. & Tech.,0.0011794770984863377,0.45541629364368846,5.335986786611177e-09,0.00018612956883810544
1539,State Key Laboratory of Quantum Optics & Quantum Optics Devices,0.006683703558089248,0.4626648476580264,4.974799936191029e-07,0.001077025641453203
1540,Abdul Wali Khan University,0.010025555337133871,0.4915450768190163,7.008692138793647e-05,0.0008868152951547107
1541,Zhengzhou Tobacco Research Institute of CNTC,0.0005897385492431689,0.4276946359508996,0.0,8.754323348780514e-05
1542,Shandong Institute of Commerce & Technology,0.0013760566149007274,0.4380812952118498,5.636619375494524e-09,0.00022900571047098278
1543,A*STAR - Institute of High Performance Computing (IHPC),0.014350304698250443,0.498432294728591,2.0035135986958395e-05,0.002151347160083967
1544,Minhaj University,0.00039315903282877927,0.40954834554383707,0.0,6.463492918332236e-05
1545,University of Debrecen,0.0041281698447021824,0.45017699115044246,9.088950185271307e-06,0.00033408061609282183
1546,Jacobs University,0.008452919205818754,0.46751217718959653,3.3315146391497715e-05,0.0013042445928670532
1547,University of Science & Technology Bannu,0.003145272262630234,0.48885258504708823,2.036935295834603e-06,0.0004495342149237127
1548,Ataturk University,0.001965795164143896,0.4241994663108739,8.783320917511653e-07,0.0002447406227369634
1549,University of Dubai,0.000982897582071948,0.41878653165390634,1.3331227087210245e-07,0.00022957372542793404
1550,Novosibirsk State University Of Architecture & Civil Engineering,0.0005897385492431689,0.41186948425228725,0.0,5.614156163701882e-05
1551,Khristianovich Institute of Theoretical & Applied Mechanics SB RAS,0.0007863180656575585,0.44389179755671904,5.693281969117489e-06,0.00010438617722154508
1552,University of North Carolina Chapel Hill,0.14645173972872028,0.5395057800403013,0.0003044906810837556,0.03944082986901748
1553,Helwan University,0.00530764694318852,0.4761771038097913,4.488753299436153e-05,0.0004937949404960477
1554,Autonomous University of Madrid,0.013563986632592884,0.49950903377847605,2.8422709969424647e-05,0.0027374213471281932
1555,Taif University,0.022410064871240417,0.5017754981258631,0.00016328880056298937,0.0016359228407903208
1556,IVL Swedish Environmental Research Institute,0.0005897385492431689,0.4086600257069409,0.0,5.077028290140754e-05
1557,Xinjiang University of Finance & Economics,0.0023589541969726755,0.4413499913239632,7.575676274495883e-06,0.0003726203534212313
1558,IPAG Business School,0.00530764694318852,0.4587015329125338,1.7936606927771366e-05,0.0006811816461874057
1559,Nationwide Childrens Hospital,0.0017692156477295067,0.4477598802922278,4.478516097781631e-06,0.00028863933555624174
1560,University of Canberra,0.02162374680558286,0.4904077894533886,4.973184566895863e-05,0.003254099561527727
1561,Northeast Agricultural University - China,0.009632396304305091,0.4958089668615984,2.2481134333866903e-05,0.0011126519702466258
1562,University of South Florida,0.1381954000393159,0.5337320323156017,0.00044547625543630046,0.039012401370459526
1563,National Institute of Technology Calicut,0.0005897385492431689,0.4176861811314558,0.0,0.00011108369750574311
1564,Songshan Lake Materials Laboratory,0.03735010811873403,0.5051638530287984,6.612581935037006e-05,0.004769746773682494
1565,Annamalai University,0.00039315903282877927,0.4082664526484751,0.0,4.625267069434762e-05
1566,Singapore University of Social Sciences (SUSS),0.002555533713387065,0.48498426923443605,2.7930366420635636e-07,0.00042300583005862996
1567,Universite de Lille,0.018085315510123847,0.5045625867883357,0.00020096412551546885,0.0017798484249369083
1568,Jadavpur University,0.015333202280322391,0.4939794134783453,0.00010798466719955023,0.0026104973003426898
1569,DIW Berlin - Deutsches Institut fur Wirtschaftsforschung,0.00019657951641438963,0.4082336891100233,0.0,4.6177037830805114e-05
1570,Chungbuk National University,0.006683703558089248,0.46015377657168705,2.947327525480563e-06,0.0009704249539929144
1571,Changchun Institute of Applied Chemistry CAS,0.02182032632199725,0.5011328933110039,2.6466379050103724e-05,0.0028010803451340304
1572,Universite Grenoble Alpes (UGA),0.044820129742480834,0.5114618942288357,0.0001984637591886868,0.006122713532466567
1573,Communaute Universite Grenoble Alpes,0.04521328877530961,0.5115647626709574,0.00019949033167251167,0.006245330002603825
1574,Beni Suef University,0.003735010811873403,0.47062632991026,7.226710599028315e-07,0.0007267740497999974
1575,CGIAR,0.008452919205818754,0.4607789855072464,5.250461933532492e-05,0.001114281048316697
1576,International Food Policy Research Institute (IFPRI),0.0007863180656575585,0.42103956298626055,0.0,0.00011865582568865435
1577,Memorial Sloan Kettering Cancer Center,0.0035384312954590135,0.4726377404069497,3.1322884976605163e-07,0.0006399063816436818
1578,Fayetteville State University,0.001572636131315117,0.43312047679863774,3.205068833211835e-08,0.00028333509822923205
1579,Ulsan National Institute of Science & Technology (UNIST),0.02182032632199725,0.5015775981068823,7.664814500836416e-05,0.0031688492241307153
1580,CNRS - National Institute for Mathematical Sciences (INSMI),0.007273442107332416,0.4914975845410628,8.837903323440084e-06,0.0010452290445876165
1581,University of Milano-Bicocca,0.024769019068213095,0.49731156515788444,5.374495590460552e-05,0.0038866249295880645
1582,Texas Christian University,0.001965795164143896,0.4498982930927744,1.687193712326327e-08,0.0003290395017702497
1583,Universite de Franche-Comte,0.14075093375270298,0.5342365049359379,0.0004263345660697098,0.039078302829921426
1584,Nordic Institute for Theoretical Physics,0.0064871240416748575,0.4331573569482289,4.868991143389495e-06,0.001025355155750665
1585,University of Konstanz,0.129152742284254,0.5176554390963671,4.645951432179109e-05,0.03870647358118568
1586,Mahidol University,0.004521328877530962,0.48126773888363295,7.023157664393198e-05,0.000689162799297388
1587,Japan Aerospace Exploration Agency (JAXA),0.00550422645960291,0.46751217718959653,2.9866639633020646e-06,0.0011103503838464336
1588,Universite de Monastir,0.009632396304305091,0.4913551627547571,7.599944696104697e-05,0.0012244038893134046
1589,University of Brighton,0.0023589541969726755,0.48955827158117604,3.627087406900089e-09,0.00046409256845867796
1590,IMDEA Nanociencia,0.002162374680558286,0.45073542441963493,5.2952951018231364e-08,0.00027197184959983295
1591,Dongfeng Motor,0.0007863180656575585,0.43642759094028827,0.0,0.0001671774316887409
1592,Ningbo University of Finance & Economics,0.001572636131315117,0.4726377404069497,3.589217512063393e-07,0.0002530612120437647
1593,Deutsches Elektronen-Synchrotron (DESY),0.013563986632592884,0.4866079969389707,3.7546465751746086e-05,0.0020431405645790083
1594,Universidad de Extremadura,0.007273442107332416,0.4838310823663686,1.6303419570367893e-05,0.0011066165805525682
1595,King's College London,0.14527226263023393,0.5391626921038686,0.00047667735541378586,0.039188819678602556
1596,Lawrence Livermore National Laboratory,0.0114016119520346,0.49857884935803193,1.416824187849953e-05,0.0020562239337751924
1597,Universidad de Santiago de Chile,0.001572636131315117,0.41961560669801207,9.952637197357531e-08,0.00024460983236574324
1598,University of Wurzburg,0.14153725181836055,0.5380791199492279,0.0001586557941804991,0.03924111742783365
1599,Paul Scherrer Institute,0.01061529388637704,0.4927353738860907,3.7774616773390877e-06,0.0017857967173377795
1600,Institute for Integrative Nanosciences (IIN),0.008256339689404365,0.5020726411369917,3.172522609918006e-05,0.00095022912792927
1601,Leibniz Institute for Solid State & Materials Research Dresden,0.017495576960880676,0.5044124938026773,0.0001141084129533343,0.00210604183595608
1602,Dakota State University,0.0005897385492431689,0.40961430066833077,0.0,6.159361869046825e-05
1603,Fu Wai Hospital - CAMS,0.009042657755061924,0.48355513307984793,1.6289866558067254e-06,0.0014300319440678692
1604,Institute of Basic Medical Sciences - CAMS,0.0023589541969726755,0.47075698685915235,1.6476220038663872e-06,0.0002439014920470634
1605,Guangzhou Medical University,0.022999803420483588,0.5058168439892612,8.977197241444854e-05,0.00298562977198047
1606,State Key Laboratory of Respiratory Disease,0.007470021623746806,0.48885258504708823,2.8256981814914283e-05,0.0008378461266834254
1607,University of Puerto Rico Mayaguez,0.12758010615293888,0.5159229208924949,2.0232351086711768e-05,0.03862249831947552
1608,University of Puerto Rico,0.14094751326911736,0.5295648552987716,0.0003423463975790764,0.039009576921128775
1609,Indiana University Bloomington,0.1499901710241793,0.5405376686855807,0.00047776078488332146,0.039499890444973484
1610,Institute of Strength Physics & Materials Science Siberian Branch of the RAS,0.001572636131315117,0.4657145472855443,1.1622733144430439e-05,0.00016422158055443153
1611,Siberian State Medical University,0.0005897385492431689,0.41186948425228725,0.0,5.623356720707383e-05
1612,Ji Hua Laboratory,0.009828975820719482,0.49585729603275175,8.709222215242165e-07,0.001437081647163707
1613,Mount Allison University,0.12640062905445254,0.5016765285996055,8.31272135517511e-06,0.03849039310513828
1614,Agriculture Information Institute CAAS,0.0035384312954590135,0.4393677664536189,6.518123102317258e-07,0.0007290202034549611
1615,National Science Library CAS,0.003341851779044624,0.45133528524531985,8.722944279484385e-08,0.0005899795241813826
1616,James Madison University,0.0005897385492431689,0.42010075150714343,0.0,8.445052926370062e-05
1617,Ohio University,0.01022213485354826,0.49230620342591697,3.1997150845117625e-05,0.0014297421329513792
1618,Johannes Gutenberg University of Mainz,0.13151169648122665,0.5238389455256925,0.00027147726855549756,0.03875099577673625
1619,Universiti Teknologi Malaysia,0.008649498722233143,0.4909283922022776,0.00013899960949964317,0.0007153291274441468
1620,Qingdao Institute of Bioenergy & Bioprocess Technology CAS,0.008059760172989976,0.4848455966450629,3.9827677842537714e-07,0.0011816934916248781
1621,Geoscience Australia,0.00039315903282877927,0.4176518883415435,0.0,0.00010899021679305303
1622,Hubei University of Chinese Medicine,0.00039315903282877927,0.4180637738330046,0.0,0.00010948444266694505
1623,Weifang Medical University,0.0035384312954590135,0.48035882908404154,7.03111529905417e-07,0.0007300259449586436
1624,Henan University of Animal Husbandry & Economy,0.0011794770984863377,0.4523386092833007,6.755823270700761e-09,0.00015544961455042424
1625,King Mongkuts Institute of Technology Ladkrabang,0.0007863180656575585,0.4211441344482159,2.301904598348181e-07,0.0001005934504668905
1626,Taipei Medical University,0.00511106742677413,0.48309591642924976,2.8242471301657333e-05,0.0006776799663737286
1627,Heilongjiang University of Science & Technology,0.008256339689404365,0.49542267238021037,7.883888133052926e-05,0.0006931062780480476
1628,Yeshiva University,0.12777668566935327,0.5226011916991987,4.311234613469596e-05,0.03864251432056863
1629,University of Hawaii Manoa,0.0029486927462158445,0.4934044616876819,8.641877114855967e-06,0.0004461632185518801
1630,University of Hawaii System,0.003735010811873403,0.4936917701863354,8.93681395003055e-06,0.0005439493678953047
1631,Sorbonne Universite,0.15490465893453903,0.5419774131685489,0.0006166065637213498,0.03948474870784888
1632,AT&T,0.00039315903282877927,0.4087256950024104,0.0,5.384880459251991e-05
1633,University of Wyoming,0.007863180656575585,0.45549785100286533,3.4345889559076894e-06,0.001167054800056625
1634,Yili Normal University,0.00039315903282877927,0.4082664526484751,0.0,4.674950531414743e-05
1635,Osaka Metropolitan University,0.013760566149007274,0.49321310839635446,5.9992602907293755e-05,0.0016389510192391247
1636,Institute of Theoretical Physics CAS,0.02044426970709652,0.4955674622503653,4.9563628891301685e-05,0.002608394963747831
1637,University of Maryland Center for Environmental Science,0.0005897385492431689,0.4198580389567514,0.0,0.0001233806231206775
1638,STFC Daresbury Laboratory,0.006290544525260468,0.4816778714136919,2.003455723931642e-06,0.0011276027991559987
1639,Far Eastern Federal University,0.007863180656575585,0.4643117926250456,7.29287169341075e-05,0.0010041351556289478
1640,Georgia College & State University,0.000982897582071948,0.41975410512418515,0.0,0.00014127450396547343
1641,Universite de Tours,0.004717908393945351,0.44238629446038785,9.893383663105627e-06,0.0005438753518785967
1642,Leiden University,0.13524670729310007,0.5293444328824142,0.00021086861905650055,0.038874360135295584
